Handle,Command,Title,Body HTML,Vendor,Type,Tags,Status,Published,Published Scope,Template Suffix,Top Row,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Price,Variant Compare At Price,Variant Cost,Variant Weight,Variant Weight Unit,Variant Inventory Policy,Variant Inventory Tracker,Variant Fulfillment Service,Variant Requires Shipping,Variant Taxable,Image Src,Image Position,Image Alt Text,Variant Metafield: custom.attachment_specs [json]
cid-xtreme-mini-power-rake-hyd,,,,,,,,,,,,Size,"36"" MT50",,,,,MINI-XPWR36-MT50,6704.50,7579.00,5830.00,599,lb,continue,,manual,True,True,,,,
cid-xtreme-mini-power-rake-hyd,,,,,,,,,,,,Size,"48"" Dingo",,,,,MINI-XPWR48-D,7314.00,8268.00,6360.00,627,lb,continue,,manual,True,True,,,,
cid-xtreme-mini-power-rake-hyd,,,,,,,,,,,,Size,"48"" MT50",,,,,MINI-XPWR48-MT50,7314.00,8268.00,6360.00,652,lb,continue,,manual,True,True,,,,
cid-xtreme-mini-power-rake-hyd,,,,,,,,,,,,Size,"48"" RC30",,,,,MINI-XPWR48-RC30,7314.00,8268.00,6360.00,655,lb,continue,,manual,True,True,,,,
cid-xtreme-mini-power-rake-hyd,,,,,,,,,,,,Size,"60"" Dingo",,,,,MINI-XPWR60-D,7923.50,8957.00,6890.00,664,lb,continue,,manual,True,True,,,,
cid-xtreme-mini-power-rake-hyd,,,,,,,,,,,,Size,"60"" MT50",,,,,MINI-XPWR60-MT50,7923.50,8957.00,6890.00,689,lb,continue,,manual,True,True,,,,
cid-xtreme-mini-power-rake-hyd,,,,,,,,,,,,Size,"60"" RC30",,,,,MINI-XPWR60-RC30,7923.50,8957.00,6890.00,692,lb,continue,,manual,True,True,,,,
cid-xtreme-mini-power-rake-hyd,,,,,,,,,,,,Size,"60"" Universal",,,,,MINI-XPWR60-UNI,7923.50,8957.00,6890.00,758,lb,continue,,manual,True,True,,,,
cid-xtreme-mini-power-rake-hyd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0952/1977/7823/files/CID-Skid-Steer-Power-Rake_3_f126f8f9-609c-4aac-a068-1258d2bc7731.png?v=1779315255,2,X-Treme Mini Power Rake (Hydraulic Angle) | Heavy Iron Supply Co,
cid-xtreme-mini-power-rake-hyd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0952/1977/7823/files/CID-Skid-Steer-Power-Rake_5_c0c18d94-b562-4dd2-b864-02ec1a82f0f4.png?v=1779315255,3,X-Treme Mini Power Rake (Hydraulic Angle) | Heavy Iron Supply Co,
cid-xtreme-mini-power-rake-man,MERGE,X-Treme Mini Power Rake (Manual Angle),"<p><strong>X-Treme Mini Power Rake (Manual Angle)</strong> is a jobsite-ready equipment attachment for contractors who need dependable performance without wasted downtime.</p>
<ul>
<li>
<strong>Heavy-duty build</strong> for daily construction, grading, land clearing, material handling, and utility work.</li>
<li>
<strong>Machine compatibility support</strong> helps confirm coupler, mount, hydraulic flow, and sizing before purchase.</li>
<li>
<strong>Freight support</strong> available for large attachments and commercial delivery needs.</li>
<li>
<strong>Fleet and dealer pricing</strong> available for qualified repeat buyers.</li>
</ul>
<p>Heavy Iron Supply Co. supplies attachments, rubber tracks, and undercarriage parts for working machines nationwide.</p>",CID Attachments,Power Rakes,"Grading Tool, Mini Skid Steer, Power Rakes",Active,TRUE,web,attachment,TRUE,Size,"36"" Dingo",,,,,MINI-XPWRM36-D,5485.50,6201.00,4770.00,526,lb,continue,,manual,True,True,https://cdn.shopify.com/s/files/1/0952/1977/7823/files/CID-Skid-Steer-Power-Rake_3_ac988eb9-c2a0-4c38-b2e7-43185be4708c.png?v=1779315255,1,X-Treme Mini Power Rake (Manual Angle) | Heavy Iron Supply Co,
cid-xtreme-mini-power-rake-man,,,,,,,,,,,,Size,"36"" MT50",,,,,MINI-XPWRM36-MT50,5485.50,6201.00,4770.00,599,lb,continue,,manual,True,True,,,,
cid-xtreme-mini-power-rake-man,,,,,,,,,,,,Size,"48"" Dingo",,,,,MINI-XPWRM48-D,6095.00,6890.00,5300.00,565,lb,continue,,manual,True,True,,,,
cid-xtreme-mini-power-rake-man,,,,,,,,,,,,Size,"48"" MT50",,,,,MINI-XPWRM48-MT50,6095.00,6890.00,5300.00,590,lb,continue,,manual,True,True,,,,
cid-xtreme-mini-power-rake-man,,,,,,,,,,,,Size,"48"" RC30",,,,,MINI-XPWRM48-RC30,6095.00,6890.00,5300.00,593,lb,continue,,manual,True,True,,,,
cid-xtreme-mini-power-rake-man,,,,,,,,,,,,Size,"60"" Dingo",,,,,MINI-XPWRM60-D,6704.50,7579.00,5830.00,604,lb,continue,,manual,True,True,,,,
cid-xtreme-mini-power-rake-man,,,,,,,,,,,,Size,"60"" MT50",,,,,MINI-XPWRM60-MT50,6704.50,7579.00,5830.00,629,lb,continue,,manual,True,True,,,,
cid-xtreme-mini-power-rake-man,,,,,,,,,,,,Size,"60"" RC30",,,,,MINI-XPWRM60-RC30,6704.50,7579.00,5830.00,632,lb,continue,,manual,True,True,,,,
cid-xtreme-mini-power-rake-man,,,,,,,,,,,,Size,"60"" Universal",,,,,MINI-XPWRM60-UNI,6704.50,7579.00,5830.00,698,lb,continue,,manual,True,True,,,,
cid-xtreme-mini-power-rake-man,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0952/1977/7823/files/X-Treme_Power_Rake_-_IC_Gray_-_Decals_9ce9238d-31cf-4eea-89d3-f7ccafee0d5f.png?v=1779315256,2,X-Treme Mini Power Rake (Manual Angle) | Heavy Iron Supply Co,
cid-xtreme-mini-power-rake-man,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0952/1977/7823/files/CID-Skid-Steer-Power-Rake_5_eb8fa066-ab7a-45ad-920b-56aa9c3bbb93.png?v=1779315255,3,X-Treme Mini Power Rake (Manual Angle) | Heavy Iron Supply Co,
cid-xtreme-power-rake-hyd,MERGE,X-Treme Power Rake (Hydraulic Angle) - Heavy-Duty Attachment,"<p><strong>X-Treme Power Rake (Hydraulic Angle) - Heavy-Duty Attachment</strong> is a jobsite-ready equipment attachment for contractors who need dependable performance without wasted downtime.</p>
<ul>
<li>
<strong>Heavy-duty build</strong> for daily construction, grading, land clearing, material handling, and utility work.</li>
<li>
<strong>Machine compatibility support</strong> helps confirm coupler, mount, hydraulic flow, and sizing before purchase.</li>
<li>
<strong>Freight support</strong> available for large attachments and commercial delivery needs.</li>
<li>
<strong>Fleet and dealer pricing</strong> available for qualified repeat buyers.</li>
</ul>
<p>Heavy Iron Supply Co. supplies attachments, rubber tracks, and undercarriage parts for working machines nationwide.</p>",CID Attachments,Skid Steer Attachment,"Grading Tool, Skid Steer, Skid Steer Attachment",Active,TRUE,web,attachment,TRUE,Size,"72""",,,,,XPWR72,9367.90,10589.80,8146.00,1041,lb,continue,,manual,True,True,https://cdn.shopify.com/s/files/1/0952/1977/7823/files/CID-Skid-Steer-Power-Rake_1.png?v=1779305897,1,CID X-Treme Power Rake Hydraulic | Heavy Iron Supply Co,
cid-xtreme-power-rake-hyd,,,,,,,,,,,,Size,"90""",,,,,XPWR90,10068.25,11381.50,8755.00,1142,lb,continue,,manual,True,True,,,,
cid-xtreme-power-rake-hyd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0952/1977/7823/files/CID-Skid-Steer-Power-Rake_2.png?v=1779305898,2,CID X-Treme Power Rake Hydraulic | Heavy Iron Supply Co,
cid-xtreme-power-rake-man,MERGE,X-Treme Power Rake (Manual Angle) - Heavy-Duty Attachment,"<p><strong>X-Treme Power Rake (Manual Angle) - Heavy-Duty Attachment</strong> is a jobsite-ready equipment attachment for contractors who need dependable performance without wasted downtime.</p>
<ul>
<li>
<strong>Heavy-duty build</strong> for daily construction, grading, land clearing, material handling, and utility work.</li>
<li>
<strong>Machine compatibility support</strong> helps confirm coupler, mount, hydraulic flow, and sizing before purchase.</li>
<li>
<strong>Freight support</strong> available for large attachments and commercial delivery needs.</li>
<li>
<strong>Fleet and dealer pricing</strong> available for qualified repeat buyers.</li>
</ul>
<p>Heavy Iron Supply Co. supplies attachments, rubber tracks, and undercarriage parts for working machines nationwide.</p>",CID Attachments,Skid Steer Attachment,"Grading Tool, Skid Steer, Skid Steer Attachment",Active,TRUE,web,attachment,TRUE,Size,"72""",,,,,XPWRM72,9039.00,10218.00,7860.00,,,continue,,manual,True,True,https://cdn.shopify.com/s/files/1/0952/1977/7823/files/X-Treme_Power_Rake_-_IC_Gray_-_Decals.png?v=1779305955,1,CID X-Treme Power Rake Manual | Heavy Iron Supply Co,
cid-xtreme-power-rake-man,,,,,,,,,,,,Size,"90""",,,,,XPWRM90,9601.35,10853.70,8349.00,,,continue,,manual,True,True,,,,
cid-xtreme-ripper,MERGE,X-Treme Ripper - Heavy-Duty Attachment,"<p><strong>X-Treme Ripper - Heavy-Duty Attachment</strong> is a jobsite-ready equipment attachment for contractors who need dependable performance without wasted downtime.</p>
<ul>
<li>
<strong>Heavy-duty build</strong> for daily construction, grading, land clearing, material handling, and utility work.</li>
<li>
<strong>Machine compatibility support</strong> helps confirm coupler, mount, hydraulic flow, and sizing before purchase.</li>
<li>
<strong>Freight support</strong> available for large attachments and commercial delivery needs.</li>
<li>
<strong>Fleet and dealer pricing</strong> available for qualified repeat buyers.</li>
</ul>
<p>Heavy Iron Supply Co. supplies attachments, rubber tracks, and undercarriage parts for working machines nationwide.</p>",CID Attachments,Skid Steer Attachment,"Grading Tool, Skid Steer, Skid Steer Attachment",Active,TRUE,web,attachment,TRUE,Size,"44""",,,,,XR44,1196.00,1352.00,1040.00,,,continue,,manual,True,True,https://cdn.shopify.com/s/files/1/0952/1977/7823/files/ripper.png?v=1779306435,1,CID X-Treme Ripper | Heavy Iron Supply Co,
cid-xtreme-ripper,,,,,,,,,,,,Size,"48""",,,,,XR48,1288.00,1456.00,1120.00,,,continue,,manual,True,True,,,,
cid-xtreme-ripper,,,,,,,,,,,,Size,"60""",,,,,XR60,1362.75,1540.50,1185.00,300,lb,continue,,manual,True,True,,,,
cid-xtreme-ripper,,,,,,,,,,,,Size,"72""",,,,,XR72,1453.60,1643.20,1264.00,392,lb,continue,,manual,True,True,,,,
cid-xtreme-ripper,,,,,,,,,,,,Size,"78""",,,,,XR78,1519.15,1717.30,1321.00,391,lb,continue,,manual,True,True,,,,
cid-xtreme-ripper,,,,,,,,,,,,Size,"84""",,,,,XR84,1545.60,1747.20,1344.00,427,lb,continue,,manual,True,True,,,,
cid-xtreme-ripper,,,,,,,,,,,,Size,"96""",,,,,XR96,1636.45,1849.90,1423.00,465,lb,continue,,manual,True,True,,,,
cid-xtreme-ripper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0952/1977/7823/files/cid-skid-steer-ripper-clsoeout-1__13977.png?v=1779306434,2,CID X-Treme Ripper | Heavy Iron Supply Co,
cid-xtreme-ripper-wfr,MERGE,X-Treme Ripper with Finishing Rake - Heavy-Duty Attachment,"<p><strong>X-Treme Ripper with Finishing Rake - Heavy-Duty Attachment</strong> is a jobsite-ready equipment attachment for contractors who need dependable performance without wasted downtime.</p>
<ul>
<li>
<strong>Heavy-duty build</strong> for daily construction, grading, land clearing, material handling, and utility work.</li>
<li>
<strong>Machine compatibility support</strong> helps confirm coupler, mount, hydraulic flow, and sizing before purchase.</li>
<li>
<strong>Freight support</strong> available for large attachments and commercial delivery needs.</li>
<li>
<strong>Fleet and dealer pricing</strong> available for qualified repeat buyers.</li>
</ul>
<p>Heavy Iron Supply Co. supplies attachments, rubber tracks, and undercarriage parts for working machines nationwide.</p>",CID Attachments,Skid Steer Attachment,"Grading Tool, Skid Steer, Skid Steer Attachment",Active,TRUE,web,attachment,TRUE,Size,"44""",,,,,XRWFR44,1447.85,1636.70,1259.00,,,continue,,manual,True,True,https://cdn.shopify.com/s/files/1/0952/1977/7823/files/CID_Root_Rake_a58d76e6-318b-443b-ae2b-08f6cbf02e56.png?v=1779315528,1,X-Treme Ripper with Finishing Rake | Heavy Iron Supply Co,
cid-xtreme-ripper-wfr,,,,,,,,,,,,Size,"48""",,,,,XRWFR48,1544.45,1745.90,1343.00,,,continue,,manual,True,True,,,,
cid-xtreme-ripper-wfr,,,,,,,,,,,,Size,"60""",,,,,XRWFR60,1642.20,1856.40,1428.00,,,continue,,manual,True,True,,,,
cid-xtreme-ripper-wfr,,,,,,,,,,,,Size,"72""",,,,,XRWFR72,1787.10,2020.20,1554.00,448,lb,continue,,manual,True,True,,,,
cid-xtreme-ripper-wfr,,,,,,,,,,,,Size,"78""",,,,,XRWFR78,1914.75,2164.50,1665.00,449,lb,continue,,manual,True,True,,,,
cid-xtreme-ripper-wfr,,,,,,,,,,,,Size,"84""",,,,,XRWFR84,1933.15,2185.30,1681.00,498,lb,continue,,manual,True,True,,,,
cid-xtreme-ripper-wfr,,,,,,,,,,,,Size,"96""",,,,,XRWFR96,2078.05,2349.10,1807.00,,,continue,,manual,True,True,,,,
cid-xtreme-ripper-wfr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0952/1977/7823/files/CID_Root_Rake_1e679e39-1017-44f4-ad76-4c8fb06afc57.png?v=1779315529,2,X-Treme Ripper with Finishing Rake | Heavy Iron Supply Co,
cid-xtreme-rock-grapple,MERGE,X-Treme Duty Rock Grapple - Heavy-Duty Attachment,"<p><strong>X-Treme Duty Rock Grapple - Heavy-Duty Attachment</strong> is a jobsite-ready equipment attachment for contractors who need dependable performance without wasted downtime.</p>
<ul>
<li>
<strong>Heavy-duty build</strong> for daily construction, grading, land clearing, material handling, and utility work.</li>
<li>
<strong>Machine compatibility support</strong> helps confirm coupler, mount, hydraulic flow, and sizing before purchase.</li>
<li>
<strong>Freight support</strong> available for large attachments and commercial delivery needs.</li>
<li>
<strong>Fleet and dealer pricing</strong> available for qualified repeat buyers.</li>
</ul>
<p>Heavy Iron Supply Co. supplies attachments, rubber tracks, and undercarriage parts for working machines nationwide.</p>",CID Attachments,Skid Steer Attachment,"Grapple, Skid Steer, Skid Steer Attachment",Active,TRUE,web,attachment,TRUE,Size,"60""",,,,,XROKG60,3665.05,4143.10,3187.00,913,lb,continue,,manual,True,True,https://cdn.shopify.com/s/files/1/0952/1977/7823/files/cid-grapple-skid-steer_abb9f064-4bd9-4b41-9547-46b1145db72e.webp?v=1779040396,1,X-Treme Duty Rock Grapple | Heavy Duty Skid Steer Attachment,
cid-xtreme-rock-grapple,,,,,,,,,,,,Size,"66""",,,,,XROKG66,3763.95,4254.90,3273.00,1018,lb,continue,,manual,True,True,,,,
cid-xtreme-rock-grapple,,,,,,,,,,,,Size,"72""",,,,,XROKG72,3860.55,4364.10,3357.00,1064,lb,continue,,manual,True,True,,,,
cid-xtreme-rock-grapple,,,,,,,,,,,,Size,"78""",,,,,XROKG78,3976.70,4495.40,3458.00,1110,lb,continue,,manual,True,True,,,,
cid-xtreme-rock-grapple,,,,,,,,,,,,Size,"81""",,,,,XROKG81,4048.00,4576.00,3520.00,1082,lb,continue,,manual,True,True,,,,
cid-xtreme-rock-grapple,,,,,,,,,,,,Size,"84""",,,,,XROKG84,4115.85,4652.70,3579.00,1160,lb,continue,,manual,True,True,,,,
cid-xtreme-rock-grapple,,,,,,,,,,,,Size,"90""",,,,,XROKG90,4291.80,4851.60,3732.00,,,continue,,manual,True,True,,,,
cid-xtreme-rock-grapple,,,,,,,,,,,,Size,"96""",,,,,XROKG96,4466.60,5049.20,3884.00,,,continue,,manual,True,True,,,,
cid-xtreme-rock-grapple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0952/1977/7823/files/XtremeDutyRockGrapple_WithMachine.png?v=1779306311,2,X-Treme Duty Rock Grapple | Heavy Duty Skid Steer Attachment,
cid-xtreme-root-grapple,MERGE,X-Treme Root Grapple - Heavy-Duty Attachment,"<p><strong>X-Treme Root Grapple - Heavy-Duty Attachment</strong> is a jobsite-ready equipment attachment for contractors who need dependable performance without wasted downtime.</p>
<ul>
<li>
<strong>Heavy-duty build</strong> for daily construction, grading, land clearing, material handling, and utility work.</li>
<li>
<strong>Machine compatibility support</strong> helps confirm coupler, mount, hydraulic flow, and sizing before purchase.</li>
<li>
<strong>Freight support</strong> available for large attachments and commercial delivery needs.</li>
<li>
<strong>Fleet and dealer pricing</strong> available for qualified repeat buyers.</li>
</ul>
<p>Heavy Iron Supply Co. supplies attachments, rubber tracks, and undercarriage parts for working machines nationwide.</p>",CID Attachments,Skid Steer Attachment,"Grapple, Skid Steer, Skid Steer Attachment",Active,TRUE,web,attachment,TRUE,Size,"63""",,,,,XRG63,2990.00,3380.00,2600.00,843,lb,continue,,manual,True,True,https://cdn.shopify.com/s/files/1/0952/1977/7823/files/cid-grapple-skid-steer_c4ad97ef-1721-47cf-83cf-dff1ba43d2c0.webp?v=1779040396,1,X-Treme Root Grapple | Heavy Duty Skid Steer Attachment,
cid-xtreme-root-grapple,,,,,,,,,,,,Size,"66""",,,,,XRG66,3034.85,3430.70,2639.00,859,lb,continue,,manual,True,True,,,,
cid-xtreme-root-grapple,,,,,,,,,,,,Size,"72""",,,,,XRG72,3125.70,3533.40,2718.00,911,lb,continue,,manual,True,True,,,,
cid-xtreme-root-grapple,,,,,,,,,,,,Size,"78""",,,,,XRG78,3216.55,3636.10,2797.00,920,lb,continue,,manual,True,True,,,,
cid-xtreme-root-grapple,,,,,,,,,,,,Size,"81""",,,,,XRG81,3307.40,3738.80,2876.00,962,lb,continue,,manual,True,True,,,,
cid-xtreme-root-grapple,,,,,,,,,,,,Size,"84""",,,,,XRG84,3398.25,3841.50,2955.00,969,lb,continue,,manual,True,True,,,,
cid-xtreme-root-grapple,,,,,,,,,,,,Size,"90""",,,,,XRG90,3553.50,4017.00,3090.00,991,lb,continue,,manual,True,True,,,,
cid-xtreme-root-grapple,,,,,,,,,,,,Size,"96""",,,,,XRG96,3707.60,4191.20,3224.00,1015,lb,continue,,manual,True,True,,,,
cid-xtreme-root-grapple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0952/1977/7823/files/X-Treme-Duty-Root-Grapple-Gray-Machine-Mockup.png?v=1779306141,2,X-Treme Root Grapple | Heavy Duty Skid Steer Attachment,
cid-xtreme-root-grapple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0952/1977/7823/files/XRG81-S-81in-Xtreme-Root-Grapple00345.png?v=1779306142,3,X-Treme Root Grapple | Heavy Duty Skid Steer Attachment,
cid-xtreme-root-rake,MERGE,X-Treme Root Rake - Heavy-Duty Attachment,"<p><strong>X-Treme Root Rake - Heavy-Duty Attachment</strong> is a jobsite-ready equipment attachment for contractors who need dependable performance without wasted downtime.</p>
<ul>
<li>
<strong>Heavy-duty build</strong> for daily construction, grading, land clearing, material handling, and utility work.</li>
<li>
<strong>Machine compatibility support</strong> helps confirm coupler, mount, hydraulic flow, and sizing before purchase.</li>
<li>
<strong>Freight support</strong> available for large attachments and commercial delivery needs.</li>
<li>
<strong>Fleet and dealer pricing</strong> available for qualified repeat buyers.</li>
</ul>
<p>Heavy Iron Supply Co. supplies attachments, rubber tracks, and undercarriage parts for working machines nationwide.</p>",CID Attachments,Skid Steer Attachment,"Forestry Tool, Skid Steer, Skid Steer Attachment",Active,TRUE,web,attachment,TRUE,Size,"66""",,,,,XRR66,1592.75,1800.50,1385.00,450,lb,continue,,manual,True,True,https://cdn.shopify.com/s/files/1/0952/1977/7823/files/cid-grapple-rake-mini_01fd8e19-cf7c-4ae0-94f4-44a2320b5a3d.webp?v=1779040396,1,X-Treme Root Rake | Heavy Duty Skid Steer Attachment,
cid-xtreme-root-rake,,,,,,,,,,,,Size,"72""",,,,,XRR72,1696.25,1917.50,1475.00,452,lb,continue,,manual,True,True,,,,
cid-xtreme-root-rake,,,,,,,,,,,,Size,"78""",,,,,XRR78,1767.55,1998.10,1537.00,512,lb,continue,,manual,True,True,,,,
cid-xtreme-root-rake,,,,,,,,,,,,Size,"84""",,,,,XRR84,1838.85,2078.70,1599.00,517,lb,continue,,manual,True,True,,,,
cid-xtreme-root-rake,,,,,,,,,,,,Size,"96""",,,,,XRR96,1910.15,2159.30,1661.00,584,lb,continue,,manual,True,True,,,,
cid-xtreme-root-rake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0952/1977/7823/files/CID_Root_Rake_87e1cd7d-ca93-4d05-9d87-e682e1e9b6f1.png?v=1779305788,2,X-Treme Root Rake | Heavy Duty Skid Steer Attachment,
cid-xtreme-root-rake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0952/1977/7823/files/CID_Root_Rake.png?v=1779305786,3,X-Treme Root Rake | Heavy Duty Skid Steer Attachment,
cid-xtreme-rotary-tiller,MERGE,X-Treme 20-40 GPM Rotary Tiller - Heavy-Duty Attachment,"<p><strong>X-Treme 20-40 GPM Rotary Tiller - Heavy-Duty Attachment</strong> is a jobsite-ready equipment attachment for contractors who need dependable performance without wasted downtime.</p>
<ul>
<li>
<strong>Heavy-duty build</strong> for daily construction, grading, land clearing, material handling, and utility work.</li>
<li>
<strong>Machine compatibility support</strong> helps confirm coupler, mount, hydraulic flow, and sizing before purchase.</li>
<li>
<strong>Freight support</strong> available for large attachments and commercial delivery needs.</li>
<li>
<strong>Fleet and dealer pricing</strong> available for qualified repeat buyers.</li>
</ul>
<p>Heavy Iron Supply Co. supplies attachments, rubber tracks, and undercarriage parts for working machines nationwide.</p>",CID Attachments,Skid Steer Attachment,"Agriculture, Skid Steer, Skid Steer Attachment",Active,TRUE,web,attachment,TRUE,Size,"72""",,,,,XTHF72,4870.25,5505.50,4235.00,856,lb,continue,,manual,True,True,https://cdn.shopify.com/s/files/1/0952/1977/7823/files/Rotary-Tiller_07751.png?v=1779305798,1,CID X-Treme Rotary Tiller | Heavy Iron Supply Co,
cid-xtreme-rotary-tiller,,,,,,,,,,,,Size,"84""",,,,,XTHF84,5139.35,5809.70,4469.00,949,lb,continue,,manual,True,True,,,,
cid-xtreme-rotary-tiller,,,,,,,,,,,,Size,"72""",Flow (GPM),14-20 GPM,,,XTLF72,3617.90,4089.80,3146.00,794,lb,continue,,manual,True,True,,,,
cid-xtreme-rotary-tiller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0952/1977/7823/files/Rotary-Tiller_07746.png?v=1779305797,2,CID X-Treme Rotary Tiller | Heavy Iron Supply Co,
cid-xtreme-snow-plow-hyd,MERGE,X-Treme Snow Plow (Hydraulic) - Heavy-Duty Attachment,"<p><strong>X-Treme Snow Plow (Hydraulic) - Heavy-Duty Attachment</strong> is a jobsite-ready equipment attachment for contractors who need dependable performance without wasted downtime.</p>
<ul>
<li>
<strong>Heavy-duty build</strong> for daily construction, grading, land clearing, material handling, and utility work.</li>
<li>
<strong>Machine compatibility support</strong> helps confirm coupler, mount, hydraulic flow, and sizing before purchase.</li>
<li>
<strong>Freight support</strong> available for large attachments and commercial delivery needs.</li>
<li>
<strong>Fleet and dealer pricing</strong> available for qualified repeat buyers.</li>
</ul>
<p>Heavy Iron Supply Co. supplies attachments, rubber tracks, and undercarriage parts for working machines nationwide.</p>",CID Attachments,Skid Steer Attachment,"Skid Steer, Skid Steer Attachment, Snow Equipment",Active,TRUE,web,attachment,TRUE,Size,"108""",,,,,XSPLOW108,3257.95,3682.90,2833.00,1062,lb,continue,,manual,True,True,https://cdn.shopify.com/s/files/1/0952/1977/7823/files/X-treme_Snow_Plow_-_CID.png?v=1779305848,1,CID X-Treme Snow Plow Hydraulic | Heavy Iron Supply Co,
cid-xtreme-snow-plow-hyd,,,,,,,,,,,,Size,"120""",,,,,XSPLOW120,3475.30,3928.60,3022.00,1180,lb,continue,,manual,True,True,,,,
cid-xtreme-snow-plow-hyd,,,,,,,,,,,,Size,"144""",,,,,XSPLOW144,4073.30,4604.60,3542.00,1311,lb,continue,,manual,True,True,,,,
cid-xtreme-snow-plow-hyd,,,,,,,,,,,,Size,"72""",,,,,XSPLOW72,2878.45,3253.90,2503.00,812,lb,continue,,manual,True,True,,,,
cid-xtreme-snow-plow-hyd,,,,,,,,,,,,Size,"84""",,,,,XSPLOW84,2983.10,3372.20,2594.00,857,lb,continue,,manual,True,True,,,,
cid-xtreme-snow-plow-hyd,,,,,,,,,,,,Size,"96""",,,,,XSPLOW96,3095.80,3499.60,2692.00,948,lb,continue,,manual,True,True,,,,
cid-xtreme-snow-plow-man,MERGE,X-Treme Snow Plow (Manual) - Heavy-Duty Attachment,"<p><strong>X-Treme Snow Plow (Manual) - Heavy-Duty Attachment</strong> is a jobsite-ready equipment attachment for contractors who need dependable performance without wasted downtime.</p>
<ul>
<li>
<strong>Heavy-duty build</strong> for daily construction, grading, land clearing, material handling, and utility work.</li>
<li>
<strong>Machine compatibility support</strong> helps confirm coupler, mount, hydraulic flow, and sizing before purchase.</li>
<li>
<strong>Freight support</strong> available for large attachments and commercial delivery needs.</li>
<li>
<strong>Fleet and dealer pricing</strong> available for qualified repeat buyers.</li>
</ul>
<p>Heavy Iron Supply Co. supplies attachments, rubber tracks, and undercarriage parts for working machines nationwide.</p>",CID Attachments,Skid Steer Attachment,"Skid Steer, Skid Steer Attachment, Snow Equipment",Active,TRUE,web,attachment,TRUE,Size,"108""",,,,,XSPLOWM108,3039.45,3435.90,2643.00,1062,lb,continue,,manual,True,True,https://cdn.shopify.com/s/files/1/0952/1977/7823/files/cid-X-Treme-Duty-Manual-Snow-Plow.png?v=1779306376,1,CID X-Treme Manual Snow Plow | Heavy Iron Supply Co,
cid-xtreme-snow-plow-man,,,,,,,,,,,,Size,"120""",,,,,XSPLOWM120,3257.95,3682.90,2833.00,1180,lb,continue,,manual,True,True,,,,
cid-xtreme-snow-plow-man,,,,,,,,,,,,Size,"144""",,,,,XSPLOWM144,3637.45,4111.90,3163.00,1311,lb,continue,,manual,True,True,,,,
cid-xtreme-snow-plow-man,,,,,,,,,,,,Size,"72""",,,,,XSPLOWM72,2661.10,3008.20,2314.00,812,lb,continue,,manual,True,True,,,,
cid-xtreme-snow-plow-man,,,,,,,,,,,,Size,"84""",,,,,XSPLOWM84,2765.75,3126.50,2405.00,857,lb,continue,,manual,True,True,,,,
cid-xtreme-snow-plow-man,,,,,,,,,,,,Size,"96""",,,,,XSPLOWM96,2878.45,3253.90,2503.00,948,lb,continue,,manual,True,True,,,,
