product_id,sku,supplier_sku,shopify_sku,title,product_type,track_size_id,pattern,cost,price,qty_available,weight_lbs,product_url,source_systems
prd_tt_sk17_230x48x70_dr,TT-SK17-230X48X70-DR,,TT-SK17-230X48X70-DR,Kobelco SK17 Rubber Tracks | 230x48x70,Rubber Track,,,420,483,52,131,https://newrubbertrack.com/products/kobelco-sk17-rubber-tracks,shopify_product
prd_tt_sk17sr_5e_230x48x70_dr,TT-SK17SR-5E-230X48X70-DR,,TT-SK17SR-5E-230X48X70-DR,Kobelco SK17SR-5E Rubber Tracks | 230x48x70,Rubber Track,,,420,480,52,131,https://newrubbertrack.com/products/kobelco-sk17sr-5e-rubber-tracks,shopify_product
prd_tt_sk25sr_2_300x525nx76_dr,TT-SK25SR-2-300X525NX76-DR,,TT-SK25SR-2-300X525NX76-DR,Kobelco SK25SR-2 Rubber Tracks | 300x52.5Nx76,Rubber Track,,,695,894.46,2,271.3,https://newrubbertrack.com/products/kobelco-sk25sr-2-rubber-tracks,shopify_product
prd_tt_sk25sr_300x525wx78_dr,TT-SK25SR-300X525WX78-DR,,TT-SK25SR-300X525WX78-DR,Kobelco SK25SR Rubber Tracks | 300x52.5Wx78,Rubber Track,,,690,888.03,6,262.08,https://newrubbertrack.com/products/kobelco-sk25sr-rubber-tracks,shopify_product
prd_tt_sk25sr_3_300x525nx80_dr,TT-SK25SR-3-300X525NX80-DR,,TT-SK25SR-3-300X525NX80-DR,Kobelco SK25SR-3 Rubber Tracks | 300x52.5Nx80,Rubber Track,,,697,830,65,285.58,https://newrubbertrack.com/products/kobelco-sk25sr-3-rubber-tracks,shopify_product
prd_tt_sk27_300x525wx82_dr,TT-SK27-300X525WX82-DR,,TT-SK27-300X525WX82-DR,Kobelco SK27 Rubber Tracks | 300x52.5Wx82,Rubber Track,,,745,958.8200000000001,8,275.52,https://newrubbertrack.com/products/kobelco-sk27-rubber-tracks,shopify_product
prd_tt_sk27sr_3_300x525nx80_dr,TT-SK27SR-3-300X525NX80-DR,,TT-SK27SR-3-300X525NX80-DR,Kobelco SK27SR-3 Rubber Tracks | 300x52.5Nx80,Rubber Track,,,697,830,65,285.58,https://newrubbertrack.com/products/kobelco-sk27sr-3-rubber-tracks,shopify_product
prd_tt_sk27sr_3_tr_4340535,TT-SK27SR-3-TR-4340535,,TT-SK27SR-3-TR-4340535,Kobelco SK27SR-3-TRACK-ROLLER Bottom Roller | Part #4340535,Roller,,,114,146.72,32,15,https://newrubbertrack.com/products/kobelco-sk27sr-3-track-roller,shopify_product
prd_tt_sk3000_tr_6689371,TT-SK3000-TR-6689371,,TT-SK3000-TR-6689371,Ditch Witch SK3000 Bottom Roller | Part #6689371,Roller,,,250,321.75,65,15,https://newrubbertrack.com/products/ditch-witch-sk3000-track-roller,shopify_product
prd_tt_sk30sr_1_300x525wx82_dr,TT-SK30SR-1-300X525WX82-DR,,TT-SK30SR-1-300X525WX82-DR,Kobelco SK30SR-1 Rubber Tracks | 300x52.5Wx82,Rubber Track,,,745,910.88,8,275.52,https://newrubbertrack.com/products/kobelco-sk30sr-1-rubber-tracks,shopify_product
prd_tt_sk30sr_2_300x525wx82_dr,TT-SK30SR-2-300X525WX82-DR,,TT-SK30SR-2-300X525WX82-DR,Kobelco SK30SR-2 Rubber Tracks | 300x52.5Wx82,Rubber Track,,,745,910.88,8,275.52,https://newrubbertrack.com/products/kobelco-sk30sr-2-rubber-tracks,shopify_product
prd_tt_sk30sr_2_cr_pv64d00001f1,TT-SK30SR-2-CR-PV64D00001F1,,TT-SK30SR-2-CR-PV64D00001F1,Kobelco SK30SR-2 Top Roller | Part #PV64D00001F1,Roller,,,85,109.4,0,15,https://newrubbertrack.com/products/kobelco-sk30sr-2-carrier-roller,shopify_product
prd_tt_sk30sr_2_sp_pw53d01001p1,TT-SK30SR-2-SP-PW53D01001P1,,TT-SK30SR-2-SP-PW53D01001P1,Kobelco SK30SR-2 Sprocket | Part #PW53D01001P1,Sprocket,,,194,249.68,17,15,https://newrubbertrack.com/products/kobelco-sk30sr-2-sprocket,shopify_product
prd_tt_sk30sr_300x525wx82_dr,TT-SK30SR-300X525WX82-DR,,TT-SK30SR-300X525WX82-DR,Kobelco SK30SR Rubber Tracks | 300x52.5Wx82,Rubber Track,,,745,958.8200000000001,8,275.52,https://newrubbertrack.com/products/kobelco-sk30sr-rubber-tracks,shopify_product
prd_tt_sk30sr_3_300x525wx82_dr,TT-SK30SR-3-300X525WX82-DR,,TT-SK30SR-3-300X525WX82-DR,Kobelco SK30SR-3 Rubber Tracks | 300x52.5Wx82,Rubber Track,,,745,910.88,8,275.52,https://newrubbertrack.com/products/kobelco-sk30sr-3-rubber-tracks,shopify_product
prd_tt_sk30sr_3_fi_px52d00028f1,TT-SK30SR-3-FI-PX52D00028F1,,TT-SK30SR-3-FI-PX52D00028F1,Kobelco SK30SR-3 Front Idler | Part #PX52D00028F1,Idler,,,430,553.41,0,15,https://newrubbertrack.com/products/kobelco-sk30sr-3-front-idler,shopify_product
prd_tt_sk30sr_6e_cr_pw64d01017f2,TT-SK30SR-6E-CR-PW64D01017F2,,TT-SK30SR-6E-CR-PW64D01017F2,Kobelco SK30SR-6E Top Roller | Part #PW64D01017F2,Roller,,,85,109.4,0,15,https://newrubbertrack.com/products/kobelco-sk30sr-6e-carrier-roller,shopify_product
prd_tt_sk30sr_6e_tr_4340535,TT-SK30SR-6E-TR-4340535,,TT-SK30SR-6E-TR-4340535,Kobelco SK30SR-6E-TRACK-ROLLER Bottom Roller | Part #4340535,Roller,,,114,146.72,32,15,https://newrubbertrack.com/products/kobelco-sk30sr-6e-track-roller,shopify_product
prd_tt_sk30ur_1_300x525wx82_dr,TT-SK30UR-1-300X525WX82-DR,,TT-SK30UR-1-300X525WX82-DR,Kobelco SK30UR-1 Rubber Tracks | 300x52.5Wx82,Rubber Track,,,745,910.88,8,275.52,https://newrubbertrack.com/products/kobelco-sk30ur-1-rubber-tracks,shopify_product
prd_tt_sk30ur_2_300x525wx82_dr,TT-SK30UR-2-300X525WX82-DR,,TT-SK30UR-2-300X525WX82-DR,Kobelco SK30UR-2 Rubber Tracks | 300x52.5Wx82,Rubber Track,,,745,910.88,8,275.52,https://newrubbertrack.com/products/kobelco-sk30ur-2-rubber-tracks,shopify_product
prd_tt_sk30ur_300x525wx82_dr,TT-SK30UR-300X525WX82-DR,,TT-SK30UR-300X525WX82-DR,Kobelco SK30UR Rubber Tracks | 300x52.5Wx82,Rubber Track,,,745,958.8200000000001,8,275.52,https://newrubbertrack.com/products/kobelco-sk30ur-rubber-tracks,shopify_product
prd_tt_sk35sr_2_300x525kx88_dr,TT-SK35SR-2-300X525KX88-DR,,TT-SK35SR-2-300X525KX88-DR,Kobelco SK35SR-2 Rubber Tracks | 300x52.5Kx88,Rubber Track,,,885,1082.04,35,324,https://newrubbertrack.com/products/kobelco-sk35sr-2-rubber-tracks,shopify_product
prd_tt_sk35sr_2_cr_pv64d00001f1,TT-SK35SR-2-CR-PV64D00001F1,,TT-SK35SR-2-CR-PV64D00001F1,Kobelco SK35SR-2 Top Roller | Part #PV64D00001F1,Roller,,,85,109.4,0,15,https://newrubbertrack.com/products/kobelco-sk35sr-2-carrier-roller,shopify_product
prd_tt_sk35sr_2_sp_pw53d01001p1,TT-SK35SR-2-SP-PW53D01001P1,,TT-SK35SR-2-SP-PW53D01001P1,Kobelco SK35SR-2 Sprocket | Part #PW53D01001P1,Sprocket,,,194,249.68,17,15,https://newrubbertrack.com/products/kobelco-sk35sr-2-sprocket,shopify_product
prd_tt_sk35sr_2e_300x525kx88_dr,TT-SK35SR-2E-300X525KX88-DR,,TT-SK35SR-2E-300X525KX88-DR,Kobelco SK35SR-2E Rubber Tracks | 300x52.5Kx88,Rubber Track,,,885,1082.04,35,324,https://newrubbertrack.com/products/kobelco-sk35sr-2e-rubber-tracks,shopify_product
prd_tt_sk35sr_300x525kx88_dr,TT-SK35SR-300X525KX88-DR,,TT-SK35SR-300X525KX88-DR,Kobelco SK35SR Rubber Tracks | 300x52.5Kx88,Rubber Track,,,885,1082.04,35,324,https://newrubbertrack.com/products/kobelco-sk35sr-rubber-tracks,shopify_product
prd_tt_sk35sr_3_300x525kx88_dr,TT-SK35SR-3-300X525KX88-DR,,TT-SK35SR-3-300X525KX88-DR,Kobelco SK35SR-3 Rubber Tracks | 300x52.5Kx88,Rubber Track,,,885,1082.04,35,324,https://newrubbertrack.com/products/kobelco-sk35sr-3-rubber-tracks,shopify_product
prd_tt_sk35sr_3_cr_pw64d01017f2,TT-SK35SR-3-CR-PW64D01017F2,,TT-SK35SR-3-CR-PW64D01017F2,Kobelco SK35SR-3 Top Roller | Part #PW64D01017F2,Roller,,,85,109.4,0,15,https://newrubbertrack.com/products/kobelco-sk35sr-3-carrier-roller,shopify_product
prd_tt_sk35sr_3_fi_px52d00028f1,TT-SK35SR-3-FI-PX52D00028F1,,TT-SK35SR-3-FI-PX52D00028F1,Kobelco SK35SR-3 Front Idler | Part #PX52D00028F1,Idler,,,430,553.41,0,15,https://newrubbertrack.com/products/kobelco-sk35sr-3-front-idler,shopify_product
prd_tt_sk35sr_3_tr_4340535,TT-SK35SR-3-TR-4340535,,TT-SK35SR-3-TR-4340535,Kobelco SK35SR-3-TRACK-ROLLER Bottom Roller | Part #4340535,Roller,,,114,146.72,32,15,https://newrubbertrack.com/products/kobelco-sk35sr-3-track-roller,shopify_product
prd_tt_sk35sr_5_300x525kx88_dr,TT-SK35SR-5-300X525KX88-DR,,TT-SK35SR-5-300X525KX88-DR,Kobelco SK35SR-5 Rubber Tracks | 300x52.5Kx88,Rubber Track,,,885,1082.04,35,324,https://newrubbertrack.com/products/kobelco-sk35sr-5-rubber-tracks,shopify_product
prd_tt_sk35sr_5_cr_pw64d01017f2,TT-SK35SR-5-CR-PW64D01017F2,,TT-SK35SR-5-CR-PW64D01017F2,Kobelco SK35SR-5 Top Roller | Part #PW64D01017F2,Roller,,,85,109.4,0,15,https://newrubbertrack.com/products/kobelco-sk35sr-5-carrier-roller,shopify_product
prd_tt_sk35sr_5_sp_pv51d01001p1,TT-SK35SR-5-SP-PV51D01001P1,,TT-SK35SR-5-SP-PV51D01001P1,Kobelco SK35SR-5 Sprocket | Part #PV51D01001P1,Sprocket,,,159,204.63,0,15,https://newrubbertrack.com/products/kobelco-sk35sr-5-sprocket,shopify_product
prd_tt_sk35sr_5_tr_4340535,TT-SK35SR-5-TR-4340535,,TT-SK35SR-5-TR-4340535,Kobelco SK35SR-5-TRACK-ROLLER Bottom Roller | Part #4340535,Roller,,,114,146.72,32,15,https://newrubbertrack.com/products/kobelco-sk35sr-5-track-roller,shopify_product
prd_tt_sk35sr_6_300x525kx88_dr,TT-SK35SR-6-300X525KX88-DR,,TT-SK35SR-6-300X525KX88-DR,Kobelco SK35SR-6 Rubber Tracks | 300x52.5Kx88,Rubber Track,,,885,1082.04,35,324,https://newrubbertrack.com/products/kobelco-sk35sr-6-rubber-tracks,shopify_product
prd_tt_sk35sr_6_cr_ps64d01001f1,TT-SK35SR-6-CR-PS64D01001F1,,TT-SK35SR-6-CR-PS64D01001F1,Kobelco SK35SR-6 Top Roller | Part #PS64D01001F1,Roller,,,89,114.54,0,15,https://newrubbertrack.com/products/kobelco-sk35sr-6-carrier-roller,shopify_product
prd_tt_sk35sr_7_300x525kx88_dr,TT-SK35SR-7-300X525KX88-DR,,TT-SK35SR-7-300X525KX88-DR,Kobelco SK35SR-7 Rubber Tracks | 300x52.5Kx88,Rubber Track,,,767,987.13,35,324,https://newrubbertrack.com/products/kobelco-sk35sr-7-rubber-tracks,shopify_product
prd_tt_sk35sr_cr_pw64d01017f2,TT-SK35SR-CR-PW64D01017F2,,TT-SK35SR-CR-PW64D01017F2,Kobelco SK35SR Top Roller | Part #PW64D01017F2,Roller,,,85,109.4,0,15,https://newrubbertrack.com/products/kobelco-sk35sr-carrier-roller,shopify_product
prd_tt_sk35sr_sp_pv51d01001p1,TT-SK35SR-SP-PV51D01001P1,,TT-SK35SR-SP-PV51D01001P1,Kobelco SK35SR Sprocket | Part #PV51D01001P1,Sprocket,,,159,204.63,0,15,https://newrubbertrack.com/products/kobelco-sk35sr-sprocket,shopify_product
prd_tt_sk35sr_tr_4340535,TT-SK35SR-TR-4340535,,TT-SK35SR-TR-4340535,Kobelco SK35SR-TRACK-ROLLER Bottom Roller | Part #4340535,Roller,,,114,146.72,32,15,https://newrubbertrack.com/products/kobelco-sk35sr-track-roller,shopify_product
prd_tt_sk40sr_3_cr_yt64d01001f1,TT-SK40SR-3-CR-YT64D01001F1,,TT-SK40SR-3-CR-YT64D01001F1,Kobelco SK40SR-3 Top Roller | Part #YT64D01001F1,Roller,,,110,141.57,0,15,https://newrubbertrack.com/products/kobelco-sk40sr-3-carrier-roller,shopify_product
prd_tt_sk40sr_3_tr_py64d00002f3,TT-SK40SR-3-TR-PY64D00002F3,,TT-SK40SR-3-TR-PY64D00002F3,Kobelco SK40SR-3-TRACK-ROLLER Bottom Roller | Part #PY64D00002F3,Roller,,,140,180.18,0,15,https://newrubbertrack.com/products/kobelco-sk40sr-3-track-roller,shopify_product
prd_tt_sk45_1_400x74x72_dr,TT-SK45-1-400X74X72-DR,,TT-SK45-1-400X74X72-DR,Kobelco SK45-1 Rubber Tracks | 400x72.5Nx74,Rubber Track,,,1195,1461.06,6,495.36,https://newrubbertrack.com/products/kobelco-sk45-1-rubber-tracks,shopify_product
prd_tt_sk45_400x74x72_dr,TT-SK45-400X74X72-DR,,TT-SK45-400X74X72-DR,Kobelco SK45 Rubber Tracks | 400x72.5Nx74,Rubber Track,,,1195,1461.06,6,495.36,https://newrubbertrack.com/products/kobelco-sk45-rubber-tracks,shopify_product
prd_tt_sk45sr_1_400x74x72_dr,TT-SK45SR-1-400X74X72-DR,,TT-SK45SR-1-400X74X72-DR,Kobelco SK45SR-1 Rubber Tracks | 400x72.5Nx74,Rubber Track,,,1195,1461.06,6,495.36,https://newrubbertrack.com/products/kobelco-sk45sr-1-rubber-tracks,shopify_product
prd_tt_sk45sr_1_cr_yt64d01001f1,TT-SK45SR-1-CR-YT64D01001F1,,TT-SK45SR-1-CR-YT64D01001F1,Kobelco SK45SR-1 Top Roller | Part #YT64D01001F1,Roller,,,110,141.57,0,15,https://newrubbertrack.com/products/kobelco-sk45sr-1-carrier-roller,shopify_product
prd_tt_sk45sr_2_400x74x72_dr,TT-SK45SR-2-400X74X72-DR,,TT-SK45SR-2-400X74X72-DR,Kobelco SK45SR-2 Rubber Tracks | 400x72.5Nx74,Rubber Track,,,1195,1461.06,6,495.36,https://newrubbertrack.com/products/kobelco-sk45sr-2-rubber-tracks,shopify_product
prd_tt_sk45sr_2_cr_yt64d01001f1,TT-SK45SR-2-CR-YT64D01001F1,,TT-SK45SR-2-CR-YT64D01001F1,Kobelco SK45SR-2 Top Roller | Part #YT64D01001F1,Roller,,,110,141.57,0,15,https://newrubbertrack.com/products/kobelco-sk45sr-2-carrier-roller,shopify_product
prd_tt_sk45sr_400x74x72_dr,TT-SK45SR-400X74X72-DR,,TT-SK45SR-400X74X72-DR,Kobelco SK45SR Rubber Tracks | 400x72.5Nx74,Rubber Track,,,1195,1461.06,6,495.36,https://newrubbertrack.com/products/kobelco-sk45sr-rubber-tracks,shopify_product
prd_tt_sk45sr_cr_yt64d01001f1,TT-SK45SR-CR-YT64D01001F1,,TT-SK45SR-CR-YT64D01001F1,Kobelco SK45SR Top Roller | Part #YT64D01001F1,Roller,,,110,141.57,0,15,https://newrubbertrack.com/products/kobelco-sk45sr-carrier-roller,shopify_product
prd_tt_sk45srx_6e_400x74x72_dr,TT-SK45SRX-6E-400X74X72-DR,,TT-SK45SRX-6E-400X74X72-DR,Kobelco SK45SRX-6E Rubber Tracks | 400x72.5Nx74,Rubber Track,,,1195,1537.96,6,495.36,https://newrubbertrack.com/products/kobelco-sk45srx-6e-rubber-tracks,shopify_product
prd_tt_sk500_180x72x39_dr,TT-SK500-180X72X39-DR,,TT-SK500-180X72X39-DR,Ditch Witch SK500 Rubber Tracks | 180x72x39,Rubber Track,,,315,405.4,10,52.65,https://newrubbertrack.com/products/ditch-witch-sk500-rubber-tracks,shopify_product
prd_tt_sk50_1_400x74x72_dr,TT-SK50-1-400X74X72-DR,,TT-SK50-1-400X74X72-DR,Kobelco SK50-1 Rubber Tracks | 400x72.5Nx74,Rubber Track,,,1195,1461.06,6,495.36,https://newrubbertrack.com/products/kobelco-sk50-1-rubber-tracks,shopify_product
prd_tt_sk50sr_3_400x74x72_dr,TT-SK50SR-3-400X74X72-DR,,TT-SK50SR-3-400X74X72-DR,Kobelco SK50SR-3 Rubber Tracks | 400x72.5Nx74,Rubber Track,,,1195,1537.96,6,495.36,https://newrubbertrack.com/products/kobelco-sk50sr-3-rubber-tracks,shopify_product
prd_tt_sk50sr_3_tr_py64d00002f3,TT-SK50SR-3-TR-PY64D00002F3,,TT-SK50SR-3-TR-PY64D00002F3,Kobelco SK50SR-3-TRACK-ROLLER Bottom Roller | Part #PY64D00002F3,Roller,,,140,180.18,0,15,https://newrubbertrack.com/products/kobelco-sk50sr-3-track-roller,shopify_product
prd_tt_sk50ur_1_400x74x72_dr,TT-SK50UR-1-400X74X72-DR,,TT-SK50UR-1-400X74X72-DR,Kobelco SK50UR-1 Rubber Tracks | 400x72.5Nx74,Rubber Track,,,1195,1461.06,6,495.36,https://newrubbertrack.com/products/kobelco-sk50ur-1-rubber-tracks,shopify_product
prd_tt_sk50ur_2_400x74x72_dr,TT-SK50UR-2-400X74X72-DR,,TT-SK50UR-2-400X74X72-DR,Kobelco SK50UR-2 Rubber Tracks | 400x72.5Nx74,Rubber Track,,,1195,1461.06,6,495.36,https://newrubbertrack.com/products/kobelco-sk50ur-2-rubber-tracks,shopify_product
prd_tt_sk50ur_2_cr_yt64d01001f1,TT-SK50UR-2-CR-YT64D01001F1,,TT-SK50UR-2-CR-YT64D01001F1,Kobelco SK50UR-2 Top Roller | Part #YT64D01001F1,Roller,,,110,141.57,0,15,https://newrubbertrack.com/products/kobelco-sk50ur-2-carrier-roller,shopify_product
prd_tt_sk50ur_400x74x72_dr,TT-SK50UR-400X74X72-DR,,TT-SK50UR-400X74X72-DR,Kobelco SK50UR Rubber Tracks | 400x72.5Nx74,Rubber Track,,,1195,1461.06,6,495.36,https://newrubbertrack.com/products/kobelco-sk50ur-rubber-tracks,shopify_product
prd_tt_sk55srx_cr_yt64d01001f1,TT-SK55SRX-CR-YT64D01001F1,,TT-SK55SRX-CR-YT64D01001F1,Kobelco SK55SRX Top Roller | Part #YT64D01001F1,Roller,,,110,141.57,0,15,https://newrubbertrack.com/products/kobelco-sk55srx-carrier-roller,shopify_product
prd_tt_sk60_1_cr_yt64d01001f1,TT-SK60-1-CR-YT64D01001F1,,TT-SK60-1-CR-YT64D01001F1,Kobelco SK60-1 Top Roller | Part #YT64D01001F1,Roller,,,110,141.57,0,15,https://newrubbertrack.com/products/kobelco-sk60-1-carrier-roller,shopify_product
prd_tt_sk60_2_cr_yt64d01001f1,TT-SK60-2-CR-YT64D01001F1,,TT-SK60-2-CR-YT64D01001F1,Kobelco SK60-2 Top Roller | Part #YT64D01001F1,Roller,,,110,141.57,0,15,https://newrubbertrack.com/products/kobelco-sk60-2-carrier-roller,shopify_product
prd_tt_sk60_3_cr_yt64d01001f1,TT-SK60-3-CR-YT64D01001F1,,TT-SK60-3-CR-YT64D01001F1,Kobelco SK60-3 Top Roller | Part #YT64D01001F1,Roller,,,110,141.57,0,15,https://newrubbertrack.com/products/kobelco-sk60-3-carrier-roller,shopify_product
prd_tt_sk60_cr_yt64d01001f1,TT-SK60-CR-YT64D01001F1,,TT-SK60-CR-YT64D01001F1,Kobelco SK60 Top Roller | Part #YT64D01001F1,Roller,,,110,141.57,0,15,https://newrubbertrack.com/products/kobelco-sk60-carrier-roller,shopify_product
prd_tt_sk60_sp_2404n267,TT-SK60-SP-2404N267,,TT-SK60-SP-2404N267,Kobelco SK60 Sprocket | Part #2404N267,Sprocket,,,135,173.74,0,15,https://newrubbertrack.com/products/kobelco-sk60-sprocket,shopify_product
prd_tt_sk650_230x72x42_dr,TT-SK650-230X72X42-DR,,TT-SK650-230X72X42-DR,Ditch Witch SK650 Rubber Tracks | 230x72x42,Rubber Track,,,312,401.54,4,99.75,https://newrubbertrack.com/products/ditch-witch-sk650-rubber-tracks,shopify_product
prd_tt_sk70sr_1e_cr_yt64d01001f1,TT-SK70SR-1E-CR-YT64D01001F1,,TT-SK70SR-1E-CR-YT64D01001F1,Kobelco SK70SR-1E Top Roller | Part #YT64D01001F1,Roller,,,110,141.57,0,15,https://newrubbertrack.com/products/kobelco-sk70sr-1e-carrier-roller,shopify_product
prd_tt_sk70sr_1e_sp_2404n267,TT-SK70SR-1E-SP-2404N267,,TT-SK70SR-1E-SP-2404N267,Kobelco SK70SR-1E Sprocket | Part #2404N267,Sprocket,,,135,173.74,0,15,https://newrubbertrack.com/products/kobelco-sk70sr-1e-sprocket,shopify_product
prd_tt_sk70sr_2_cr_yt64d01001f1,TT-SK70SR-2-CR-YT64D01001F1,,TT-SK70SR-2-CR-YT64D01001F1,Kobelco SK70SR-2 Top Roller | Part #YT64D01001F1,Roller,,,110,141.57,0,15,https://newrubbertrack.com/products/kobelco-sk70sr-2-carrier-roller,shopify_product
prd_tt_sk70sr_cr_yt64d01001f1,TT-SK70SR-CR-YT64D01001F1,,TT-SK70SR-CR-YT64D01001F1,Kobelco SK70SR Top Roller | Part #YT64D01001F1,Roller,,,110,141.57,0,15,https://newrubbertrack.com/products/kobelco-sk70sr-carrier-roller,shopify_product
prd_tt_sk75_sr3e_450x815x76_dr,TT-SK75-SR3E-450X815X76-DR,,TT-SK75-SR3E-450X815X76-DR,Kobelco SK75-SR3E Rubber Tracks | 450x81.5x76,Rubber Track,,,1490,1713,3,846,https://newrubbertrack.com/products/kobelco-sk75-sr3e-rubber-tracks,shopify_product
prd_tt_sk75_sr7_450x815x76_dr,TT-SK75-SR7-450X815X76-DR,,TT-SK75-SR7-450X815X76-DR,Kobelco SK75-SR7 Rubber Tracks | 450x81.5x76,Rubber Track,,,1490,1917.63,3,846,https://newrubbertrack.com/products/kobelco-sk75-sr7-rubber-tracks,shopify_product
prd_tt_sk75_sr_450x815x76_dr,TT-SK75-SR-450X815X76-DR,,TT-SK75-SR-450X815X76-DR,Kobelco SK75-SR Rubber Tracks | 450x81.5x76,Rubber Track,,,1490,1713,3,846,https://newrubbertrack.com/products/kobelco-sk75-sr-rubber-tracks,shopify_product
prd_tt_sk75ur_1_cr_yt64d01001f1,TT-SK75UR-1-CR-YT64D01001F1,,TT-SK75UR-1-CR-YT64D01001F1,Kobelco SK75UR-1 Top Roller | Part #YT64D01001F1,Roller,,,110,141.57,0,15,https://newrubbertrack.com/products/kobelco-sk75ur-1-carrier-roller,shopify_product
prd_tt_sk75ur_3_cr_yt64d01001f1,TT-SK75UR-3-CR-YT64D01001F1,,TT-SK75UR-3-CR-YT64D01001F1,Kobelco SK75UR-3 Top Roller | Part #YT64D01001F1,Roller,,,110,141.57,0,15,https://newrubbertrack.com/products/kobelco-sk75ur-3-carrier-roller,shopify_product
prd_tt_sk75ur_cr_yt64d01001f1,TT-SK75UR-CR-YT64D01001F1,,TT-SK75UR-CR-YT64D01001F1,Kobelco SK75UR Top Roller | Part #YT64D01001F1,Roller,,,110,141.57,0,15,https://newrubbertrack.com/products/kobelco-sk75ur-carrier-roller,shopify_product
prd_tt_sk80cs_cr_yt64d01001f1,TT-SK80CS-CR-YT64D01001F1,,TT-SK80CS-CR-YT64D01001F1,Kobelco SK80CS Top Roller | Part #YT64D01001F1,Roller,,,110,141.57,0,15,https://newrubbertrack.com/products/kobelco-sk80cs-carrier-roller,shopify_product
prd_tt_sk80cs_sp_2404n267,TT-SK80CS-SP-2404N267,,TT-SK80CS-SP-2404N267,Kobelco SK80CS Sprocket | Part #2404N267,Sprocket,,,135,173.74,0,15,https://newrubbertrack.com/products/kobelco-sk80cs-sprocket,shopify_product
prd_tt_sk80msr_cr_yt64d01001f1,TT-SK80MSR-CR-YT64D01001F1,,TT-SK80MSR-CR-YT64D01001F1,Kobelco SK80MSR Top Roller | Part #YT64D01001F1,Roller,,,110,141.57,0,15,https://newrubbertrack.com/products/kobelco-sk80msr-carrier-roller,shopify_product
prd_tt_sk85_450x815x76_dr,TT-SK85-450X815X76-DR,,TT-SK85-450X815X76-DR,Kobelco SK85 Rubber Tracks | 450x81.5x76,Rubber Track,,,1490,1713,3,846,https://newrubbertrack.com/products/kobelco-sk85-rubber-tracks,shopify_product
prd_tt_sk85cs_450x815x76_dr,TT-SK85CS-450X815X76-DR,,TT-SK85CS-450X815X76-DR,Kobelco SK85CS Rubber Tracks | 450x81.5x76,Rubber Track,,,1490,1917.63,3,846,https://newrubbertrack.com/products/kobelco-sk85cs-rubber-tracks,shopify_product
prd_tt_sk85cs_cr_yt64d01001f1,TT-SK85CS-CR-YT64D01001F1,,TT-SK85CS-CR-YT64D01001F1,Kobelco SK85CS Top Roller | Part #YT64D01001F1,Roller,,,110,141.57,0,15,https://newrubbertrack.com/products/kobelco-sk85cs-carrier-roller,shopify_product
prd_tt_sk85cs_sp_2404n267,TT-SK85CS-SP-2404N267,,TT-SK85CS-SP-2404N267,Kobelco SK85CS Sprocket | Part #2404N267,Sprocket,,,135,173.74,0,15,https://newrubbertrack.com/products/kobelco-sk85cs-sprocket,shopify_product
prd_tt_sm100_230x72kx44_dr,TT-SM100-230X72KX44-DR,,TT-SM100-230X72KX44-DR,Wacker Neuson SM100 Rubber Tracks | 230x72Kx44,Rubber Track,,,365,469.76,0,109.51,https://newrubbertrack.com/products/wacker-neuson-sm100-rubber-tracks,shopify_product
prd_tt_solar015_230x48x66_dr,TT-SOLAR015-230X48X66-DR,,TT-SOLAR015-230X48X66-DR,Daewoo SOLAR015 Rubber Tracks | 230x48x66,Rubber Track,,,397,510.94,2,123.51,https://newrubbertrack.com/products/daewoo-solar015-rubber-tracks,shopify_product
prd_tt_solar25_300x525nx74_dr,TT-SOLAR25-300X525NX74-DR,,TT-SOLAR25-300X525NX74-DR,Daewoo SOLAR25 Rubber Tracks | 300x52.5Nx74,Rubber Track,,,680,875.16,9,264.16,https://newrubbertrack.com/products/daewoo-solar25-rubber-tracks,shopify_product
prd_tt_solar35_300x525nx80_dr,TT-SOLAR35-300X525NX80-DR,,TT-SOLAR35-300X525NX80-DR,Daewoo SOLAR35 Rubber Tracks | 300x52.5Nx80,Rubber Track,,,697,830,65,285.58,https://newrubbertrack.com/products/daewoo-solar35-rubber-tracks,shopify_product
prd_tt_solar55exv_400x725wx72_dr,TT-SOLAR55EXV-400X725WX72-DR,,TT-SOLAR55EXV-400X725WX72-DR,Daewoo SOLAR55EXV Rubber Tracks | 400x72.5Wx72,Rubber Track,,,1195,1400,1,587.52,https://newrubbertrack.com/products/daewoo-solar55exv-rubber-tracks,shopify_product
prd_tt_solar_55_3_400x725wx76_bl,TT-SOLAR-55-3-400X725WX76-BL,,TT-SOLAR-55-3-400X725WX76-BL,Daewoo Solar 55-3 Rubber Tracks | 400x72.5Wx76,Rubber Track,,,1215,1563.7,0,636,https://newrubbertrack.com/products/daewoo-solar55-3-rubber-tracks,shopify_product
prd_tt_sp_20t,TT-SP-20T,,TT-SP-20T,Komatsu PC40R-8 / PC45-1 Sprocket | Part #SP20T-27-71111,Sprocket,,,164,211.07,0,25,https://newrubbertrack.com/products/sprocket-20t-27-71111,shopify_product
prd_tt_sp_21w,TT-SP-21W,,TT-SP-21W,Komatsu PC75UU-3 / PC78US Sprocket | Part #SP21W-27-31112,Sprocket,,,227,292.15,13,25,https://newrubbertrack.com/products/sprocket-21w-27-31112,shopify_product
